label	sentence
0	Jetson TX2 đã được tích hợp vào đó các lõi CUDA cùng với hệ thống GPU mang lại tốc độ xử lý cao [5]. Ngoài ra Jetson TX2 đáp ứng được hầu hết các yêu cầu khắt khe về thời gian thực nhưng lại mang một kích thước nhỏ gọn, dễ dàng lắp đặt [6]. Tác giả thực hiện mô hình nhận diện cảm xúc khuôn mặt người sử dụng mạng Nơ-ron tích chập CNN trên phần cứng nhúng Jetson TX2 với các mục tiêu, phát triển mô hình nhận có khả năng nhận diện 7 loại cảm xúc: vui, buồn, kinh tởm, ngạc nhiên, bình thường, sợ hãi và giận dữ của con người.
0	Mô hình được xây dựng trên một hệ thống nhúng riêng biệt (Jetson TX2) và có thể đạt được độ chính xác cao (trên 70% cho cả quá trình phát hiện khuôn mặt người và nhận diện cảm xúc). Cảm xúc của con người là muôn hình vạn trạng. Mỗi người điều có mỗi cách bày tỏ cảm xúc của mình khác nhau. Chính vì thế, dữ liệu cần để huấn luyện cho mô hình nhận diện cảm xúc khuôn mặt người là rất lớn. Trong đề tài này, tập dữ liệu FER2013 được lựa chọn sử dụng, một phần tập dữ liệu RAF và các dữ liệu được thu thập từ internet. Hình 1 là tổng quan toàn bộ tập dữ liệu và cách xử lý từng loại dữ liệu để đưa bài toán nhận diện cảm xúc:
0	Tập dữ liệu nguồn mở FER2013.csv, được tạo ra cho một dự án bởi PierreLuc Carrier và Aaron Courville, được chia sẻ công khai trong cuộc thi Kaggle (2013). Dữ liệu trong tập FER2013.csv Bộ dữ liệu này bao gồm 35.887 ảnh xám: hình ảnh khuôn mặt kích thước 48x48 pixel từ nhiều góc độ khác nhau. Hình ảnh được phân loại thành một trong bảy lớp thể hiện cảm xúc khuôn mặt khác nhau, tất cả được gán nhãn từ 0 – 7 (0 = Giận dữ, 1 = Ghê tởm, 2 = Sợ hãi, 3 = Vui vẻ, 4 = Buồn, 5 = Ngạc nhiên, 6 = Bình thường). Gồm 8.989 ảnh ‘Happy’, 6.077 ảnh ‘Sad’, 6.198 ảnh ‘Neutral’, 4002 ảnh ‘Suprised’, 5121 ảnh ‘Scared’, 547 ảnh ‘Disgust’ và 4593 ảnh ‘Angry’ [4].
0	RAF-DB (Real-world Affective Faces Database) là một tập dữ liệu lớn gồm 15000 hình ảnh khuôn mặt với nhiều loại biểu cảm khác nhau được thu thập từ internet. Hình ảnh trong tập dữ liệu có sự thay đổi lớn về tuổi tác, dân tộc, tư thế đầu và điều kiện ánh sáng và đa dạng về phong cách (mang kính, đội nón) [5]. Hình 2 cho thấy quá trình xử lý tập dữ liệu RAF mà nhóm thức hiện để đưa tập dữ liệu này vào tập dữ liệu chung. Ban đầu, tập dữ liệu là tập hợp những hình ảnh cảm xúc khuôn mặt người chưa được phân loại và một tệp .txt chứa dữ liệu phân loại (tên ảnh, nhãn cảm xúc). Từ đó nhóm phân loại ra từng thư mục cảm xúc khác nhau.
0	Tiền xử lý hình ảnh (chuyển ảnh sang ảnh xám và giảm kích thước ảnh về 48x48), chuyển ảnh về dạng pixel và cập nhật vào file Dataset (.csv). Jetson TX2 là một máy tính nhúng có hiệu quả năng lượng cao của NVIDIA được sử dụng rộng rãi cho thị giác máy tính, trí tuệ nhân tạo, máy học. Jetson TX2 là một máy tính nhỏ nhưng khá mạnh mẽ. TX2 có 2 CPU: ARM Cortex-A57 (4 lõi) 2GHz và NVIDIA Denver2 (lõi kép) @ 2GHz [6]. Ngoài ra, ở một máy tính của NVIDIA, GPU là 1 thành phần không thể thiếu với Pascal 256 lõi 1300 MHz. Bộ nhớ 8Gb được chia sẻ giữa CPU và GPU. Tất cả những tác vụ tính toán có thể tiêu thụ chỉ 7,5W năng lượng.
0	Đây là phần cứng tốt để thực hiện các giải thuật học sâu trên nền tảng hệ thống nhúng [7]. Hình 3 cho thấy quá trình phát triển lõi GPU của NVIDIA đặc biệt là sự đột phá của NVIDIA Pascal ra mắt vào năm 2016 và sau đó đã được đem vào trong kiến trúc của phần cứng Jetson TX2. Mạng CNN được xây dựng trên ngôn ngữ Python và sử dụng thư viện Keras. Mạng CNN được xây dựng gồm sáu lớp tích chập, ba lớp Max-pooling và cuối cùng là hai lớp Full-connected. Số lượng filter tương ứng lần lượt là 32, 64 và 128. Kích thước của filter 3x3 và lớp Max-pooling có kích thước stride là 2x2.
0	Lớp Max-pooling được sử dụng sau mỗi hai lớp tích chập. Max pooling được dùng để giảm kích thước ma trận nhưng vẫn làm nổi bật lên được đặc trưng có trong ma trận đầu vào và giảm thiểu công việc tính toán cho phần cứng [9]. Sau mỗi lớp Max Pooling sẽ có một lớp Drop Out nhằm giảm hiện tượng overfitting bằng cách loại bỏ ngẫu nhiên một số unit. Để giữ được kích thước không gian của ngõ ra, các zero-padding được thêm vào. Sau khi qua các lớp tích chập, ngõ ra sẽ qua Flatten trở thành vector 1 chiều để đưa vào lớp dense (hay lớp full connected).
0	Giá trị 20 được sử dụng theo tập validation của FER-2013 [11]. Từ công thức (1), giá trị trả về thay vì bằng 0 khi 𝑥 < 0 như RELU, leaky RELU sẽ tạo thành đường dốc với giá trị giảm về nhỏ hơn 0. Ở mạng nơ-ron, kết quả đầu ra cần được chuẩn hóa sang dạng phần trăm để dự đoán giữa các lớp. Khi đó lớp cuối cùng của mạng CNN là lớp Softmax với 7 ngõ ra. Với 𝑎𝑘 là tỉ lệ dự đoán lớp thứ k, n là tổng số lớp được dự đoán (7 cảm xúc) và 𝑧𝑘 là hệ số của các node trước cho lớp thứ k.
0	Thuật toán sử dụng để cập nhật trọng số của mạng CNN là Adam. Thuật toán Adam nổi trội hơn một số thuật toán khác bởi khả năng vượt qua vùng local minimum và đạt tới điểm tối ưu nhất (flat minimum). Một đặc điểm ở thuật toán Adam đó chính là khả năng tận dụng “động lực” để hội tụ nhanh hơn. “Động lực” chính là khả năng tận dụng một số phần trong lần cập nhật trọng số trước để cập nhật cho trọng số hiện tại [11]. Kết quả cuối cùng của model cần được đánh giá để biết hiệu quả của quá trình training dữ liệu. Ở đây hàm mất mát chính là công cụ để thực hiện điều đó. Hàm mất mát sử dụng trong bài báo này là hàm “categorical_crossentropy”.
0	Với L là ký hiệu của hàm mất mát, yi là kết quả thực và 𝑦̂𝑖 là kết quả dự đoán. Biểu thức (3) chính là hàm tính sai số được áp dụng phổ biến và được sử dụng để vẽ đồ thị đánh giá kết quả cuối cùng. Biểu thức (4) là biểu thức tổng quát để tính độ chính xác, được sử dụng để tính độ chính xác cho quá trình đánh giá kết quả của hệ thống. Hình 5 cho thấy sự khác nhau trong quá trình huấn luyện dữ liệu giữa các bộ optimizer khác nhau bao gồm Adam, Adagrad và Sgd. Rõ ràng, từ hình 4 cho thấy thuật toán Adam cho kết quả với độ chính xác khá cao so với Sgd và Adagrad.
0	Trong khi đó, quá trình huấn luyện dữ liệu của Sgd và Adagrad lại cho thấy sự giao động khá lớn ở những epoch đầu tiên. Hình 5 trình bày tổng quát toàn bộ kiến trúc mạng CNN. Trong bảng 1, chúng tôi so sánh kết quả nhận diện đạt được giữa kiến trúc CNN ConvNet V2 với một số mô hình CNN khác. Đối với vác model có lượng Param thấp như Mini Xception nhưng lại đạt được độ chính xác tốt. Tuy nhiên vẫn chưa đạt được mục tiêu đề ra. Đối với model VGG 16 có lượng tham số cao nhưng đối với dataset có kích thước khá nhỏ khiển model này dễ dẫn đến hiện tượng overfitting.
0	Hình 6 trình bày kết quả nhận diện của 2 kiến trúc mạng CNN phổ biến, VGG16 và Big Xception, với độ chính xác lên tới 66%. Bảng 2 trình bày kết quả so sánh giữa các thông số ảnh hưởng kết quả huấn luyện dữ liệu. Đối với mỗi thông số khác nhau sẽ phù hợp với một bộ dataset và model khác nhau. Do đó, việc lựa chọn thông số là cần thiết để có thể đạt được hiệu suất tốt nhất trong quá trình huấn luyện dữ liệu. Việc đánh giá model được sử dụng sẽ dựa trên độ chính xác của tập Validation và tập test.
0	Hình 7 cho thấy độ chính xác của quá trình huấn luyện dữ liệu đã hội tụ sau khoảng 85 epoch và đạt được độ chính xác trên tập test là 72%. Với sự hội tụ của độ chính xác, hình 8 trình bày sai số của model trên tập test validation và tập train cũng đã hội tụ sau khoảng 90 epoch. Confusion matrix là một công cụ hữu ích trong các bài toán phân loại với việc xem xét cả những chỉ số về độ chính xác và độ bao quát của các dự đoán cho từng lớp. Confusion matrix trong bảng 3 cho thấy kết quả của quá trình đánh giá thực tế và kết quả dự đoán của mô hình.
0	Dựa trên kết quả thu được từ tập test, lớp Angry đạt được độ chính xác xấp xỉ 53%, Disgust đạt 73%, lớp Fear đạt 54%, lớp happy đạt 92%, lớp Sad đạt 77%, lớp Surprise đạt 52% và lớp Neutral đạt 80%. Ba lớp Angry, Fear và Surprise đạt hiệu suất thấp nhất và lớp Happy cùng với lớp Neutral đạt hiệu suất cao nhất. Để đánh giá model, kết quả thực nghiệm được xem xét trong những điều kiện khác nhau như được liệt kê trong bảng 4. Dựa vào bảng 4 có thể thấy kết quả nhận diện dễ bị ảnh hưởng bởi các điều kiện khác nhau.
0	Trong đó, khoảng cách càng xa hoặc độ sáng không đủ dễ làm giảm độ chính xác của mô hình nhận diện. Tương tự, trong điều kiện thiếu sáng hoặc quá sáng mô hình cho thấy kết quả nhận diện không tốt. Hơn nữa, đối với khoảng cách xa, kết quả phát hiện khuôn mặt sẽ bị ảnh hưởng đáng kể, phần lớn do độ phân giải của camera khá thấp khiến những bức ảnh xa có số lượng đặc trưng thấp ảnh hưởng tới kết quả nhận diện. Hình 9 và hình 10 tương ứng cho thấy kết quả nhận diện đúng và kết quả nhận diện sai trên tập dữ liệu test của FER2013 với khoảng hơn 7000 chiếm khoảng 20% tập dữ liệu của FER.
0	Hình 11 minh họa một số kết quả nhận diện 7 loại cảm xúc tương ứng bằng cách sử dụng trực tiếp camera được tích hợp sẵn trên phần cứng Jetson TX2. Trong đề tài này, tác giả đã triển khai một mô hình mạng Nơ-ron tích chập CNN trên nền tảng phần cứng nhúng Jetson TX2 để nhận diện 7 loại cảm xúc cơ bản của con người, với độ chính xác của mô hình đạt được 72%. Mô hình nhận diện được cảm xúc của khuôn mặt trong điều kiện vùng khuôn mặt sáng, khuôn mặt không bị che khuất, hướng khuôn mặt nhìn thẳng và nhìn nghiêng 45o.
0	Tỷ lệ nhận dạng chính xác các cảm xúc vui vẻ, ngạc nhiên và bình thường khá cao, cảm xúc buồn và giận dữ có tỷ lệ dự đoán thấp, riêng với cảm xúc ghê tởm tỷ lệ dự đoán là thấp nhất. Việc sử dụng phần cứng nhúng Jetson TX2 (GPU) cho thấy tốc độ xử lý nhanh hơn đáng kể so với laptop (CPU). Tuy nhiên, số lượng hình ảnh trong tập dữ liệu giữa các lớp có sự chêch lệch quá lớn, lớp khó chịu có ít dữ liệu nhất (1424 ảnh) trong khi đó lớp vui có nhiều dữ liệu nhất (14946 ảnh) trong tổng số 51226 ảnh, điều này dẫn đến sự mất cân bằng dữ liệu giữa các lớp. Từ đó có sự ảnh hưởng rất lớn đến độ chính xác của hệ thống.
0	Gần đây, nhiều botnet sử dụng thuật toán tạo tên miền bất thường tự động (DGA) để sinh và đăng ký nhiều tên miền bất thường ngẫu nhiên khác nhau cho máy chủ lệnh và điều khiển của chúng nhằm chống lại việc bị kiểm soát và đưa vào danh sách đen. Do đó, việc phát hiện tên miền bất thường đang là mối quan tâm nghiên cứu của nhiều nhà nghiên cứu trên toàn thế giới vì tính lan rộng, độ tinh vi cao và hậu quả nghiêm trọng đối với nhiều tổ chức và người dùng. Bài báo này tập trung nghiên cứu xây dựng mô hình phát hiện tên miền bất thường
0	dựa trên các kiến trúc Recurrent Neural Network (RNN), Long Short Term Memory (LSTM) và Convolutional Neural Network (CNN) của thuật toán học sâu và thử nghiệm đánh giá các mô hình này trên bộ dữ liệu gồm 16.7 triệu tên miền trong đó có 9 triệu tên miền bất thường và 7.7 tên miền lành tính. Kết quả thử nghiệm chỉ ra rằng mô hình học sâu sử dụng kiến trúc mạng học sâu LSTM cho tỷ lệ chính xác cao nhất. Ngoài ra, chúng tôi cũng đã đề xuất và triển khai thử nghiệm thành công giải pháp tích hợp mô hình phát hiện tên miền bất thường vào hệ thống giám sát cảnh báo sớm (SOC).
0	Trong cuộc sống hiện đại ngày nay, với việc mạng Internet ngày càng phát triển không ngừng, công nghệ thông tin được ứng dụng vào mọi mặt của đời sống, kinh tế, chính trị, xã hội đã giúp cho cá nhân, tổ chức, doanh nghiệp và các cơ quan hành chính nhà nước trên thế giới nói chung và Việt Nam nói riêng dễ dàng trao đổi thông tin và thực hiện các giao dịch được thuận lợi nhanh chóng. Cùng với sự phát triển của công nghệ thông tin và viễn thông đã mở ra không gian mới cho sự tấn công và đe dọa an ninh mạng.
0	Trong số những mối đe dọa này, là kẻ tấn công sử dụng thuật toán tạo tên miền (Domain Generation Algorithm- DGA) [6, 8] để tạo ra một số lượng lớn các tên miền bất thường ngẫu nhiên để kết nối với các máy chủ điều khiển và lệnh độc hại, chủ yếu được sử dụng trong các hình thức chính như sau: Phân phối mã độc: Các loại mã độc phổ biến được phân phối bởi tên miền bất thường bao gồm ransomware, phần mềm gián điệp, trojan và botnet. Tấn công từ chối dịch vụ (DDoS): Tên tên miền bất thường cũng được sử dụng để thực hiện các cuộc tấn công DDoS quy mô lớn, nhằm làm sập các trang web hoặc dịch vụ quan trọng.
0	Lừa đảo: Tên tên miền bất thường cũng được sử dụng để tạo ra các trang web giả mạo, nhằm lừa người dùng cung cấp thông tin cá nhân nhạy cảm. Việc tấn công này đã gây ra những thiệt hại không nhỏ về hệ thống mạng và sự mất mát dữ liệu của người dùng, dẫn đến thiệt hại về kinh tế, xã hội của các cá nhân, tổ chức, doanh nghiệp và cơ quan hành chính nhà nước. Do đó, phát hiện tên miền bất thường đang là mối quan tâm nghiên cứu của nhiều nhà nghiên cứu trên toàn thế giới vì mức độ lan rộng, độ tinh vi cao và hậu quả nghiêm trọng đối với nhiều tổ chức và người dùng.
0	Trong nghiên cứu này, chúng tôi tập trung đánh giá hiệu quả của việc xây dựng mô hình phát hiện tên miền bất thường dựa trên kỹ thuật học sâu và học máy để xác định ra mô hình kiến trúc LSTM có hiệu quả cao trong bài toán phát hiện tên miền bất thường. Yadav và cộng sự [1] đề xuất phương pháp phân biệt các tên miền sinh tự động bằng thuật toán thường được sử dụng trong các botnet với tên miền hợp lệ dựa trên phân tích sự phân bố các nhóm ký tự (1-gram, hoặc 2-gram liền kề) trong tên miền.
0	Các tác giả sử dụng độ đo phân kỳ Kullback-Leibler (K-L) để tính toán khoảng cách giữa các tên miền hợp lệ và các tên miền độc hại được sinh tự động. Hạn chế của phương pháp này là nó thường không phát hiện ra các họ DGA khác nhau. Đức và cộng sự [2] đã sử dụng mạng bộ nhớ ngắn hạn dài Long Short-Term Memory Network - LSTM để giải quyết cả hai bài toán DGA Botnet. Nhóm nghiên cứu đề xuất một thuật toán mới với tên gọi là LSTM.MI, kết hợp cả hai mô hình phân loại, kế thừa ưu điểm của LSTM truyền thống và các cải tiến để tăng cường độ chính xác với nhiễu.
0	Về dữ liệu thử nghiệm, các tên miền được nhóm tác giả thu thập từ thực tế, với 100.000 tên miền lành tính phổ biến nhất từ Alexa và 37 họ DGA Botnet được tổng hợp. Kết quả thử nghiệm cho thấy thuật toán đề xuất giúp nâng cao ít nhất 7% độ chính xác so với mô hình LSTM truyền thống. Nó cũng đạt độ chính xác cao trong bài toán phân lớp nhị phân với F1-score đạt 98,49%, đồng thời có khả năng nhận ra 05 họ DGA Botnet bổ sung. Hạn chế của nghiên cứu là bộ dữ liệu chưa thực sự đầy đủ và một số họ DGA Botnet gần như không thể phát hiện được. Curtin và cộng sự đã sử dụng mạng RNN để phát hiện và phân loại DGA Botnet [3].
0	Họ nhận ra rằng các tên miền được xây dựng dựa trên một không gian từ vừng, 32 có các nét đặc trưng khá giống với các tên miền lành tính, từ đó giúp tăng khả năng ẩn mình của các tên miền được sinh ra. Nhóm nghiên cứu đã đề xuất một khái niệm mới, gọi là thang điểm Smashword. Đây là thang đo lường mức độ giống nhau giữa tên miền của Botnet và các tên miền lành tính. Nhóm nghiên cứu áp dụng mô hình mạng Recurrent Neural Network và Side Information để áp dụng tiêu chuẩn đo lường trên. Bộ dữ liệu thử nghiệm với 1.000.000 tên miền Alexa, kết hợp với 41 họ DGA Botnet được nhóm nghiên cứu tổng hợp, với tổng cộng 2.300.000 tên miền cho cả hai nhãn.
0	Thực nghiệm cho thấy mô hình mới có tiềm năng ứng dụng cao cải tiến được độ chính xác hơn so với các mô hình trước đó. Một số họ DGA Botnet phức tạp như matsnu, suppobiox hay rovnix cũng được phát hiện bởi giải pháp trên. Qiao và cộng sự [4] đề xuất một kiến trúc học sâu phát triển dựa trên mạng LSTM và Attention. Kiến trúc mới có lõi gồm một lớp LSTM với một lớp Attention được bố trí tuần tự, kích thức đầu vào là 54 × 128. Nhóm tác giả đánh giá trên một bộ dữ liệu gồm 16 nhãn bao gồm cả nhãn lành tính. Kết quả thực nghiệm cho thấy mô hình đề xuất có F1-score đạt 94,58% cho bài toán phân loại.
0	Ưu điểm của phương pháp là đạt độ chính xác cao và loại bỏ được quá trình trích chọn các đặc trưng. Tuy nhiên, phương pháp đề xuất cũng chỉ phát hiện tốt các tên miền character-based DGA. Ngoài ra, tỷ lệ cảnh báo sai tổng cũng còn tương đối cao, khoảng 5% tính theo độ đo F1. Vinayakumar và nhóm cộng sự nghiên cứu bài toán phát hiện tên miền độc hại được sinh bởi Botnet hay thư điện tử, URL độc hại [5]. Một số kỹ thuật biểu diễn đặc trưng dựa trên n-gram đã được sử dụng để mô hình hóa bài toán. Bộ dữ liệu để đánh giá bao gồm các tên miền lành tính và độc hại được thu thập từ OpenDNS, Alexa và OSINT Feeds.
0	Kết quả so sánh thấy mô hình CNN-LSTM là hiệu quả nhất với F1-score đạt 96,3% cho bài toán phát hiện. Liu và cộng sự [6] lập luận rằng biểu diễn đặc trưng bằng các giá trị vô hướng có thể dẫn đến mất mát thông tin. Nhóm tác giả đề xuất một Capsule Network tuần tự (mạng học sâu được cải tiến từ CNN) dựa trên thuật toán k-means, gọi là LSTMCapsNet. Mô hình sử dụng một đơn vị LSTM hai chiều để trích xuất các thuộc tính cơ bản và sử dụng thuật toán k-mean để phân cụm thành hai nhãn độc hại và lành tính.
0	Đánh giá được thực hiện trên hai bộ dữ liệu, bao gồm bộ dữ liệu tên miền DGA từ mạng thực tế và tên miền DGA thu được thông qua thuật toán tạo tên miền tự động. Kết quả thực nghiệm cho thấy mô hình đề xuất đạt độ chính xác lần lượt là 99,17% và 97,75% trên hai bộ dữ liệu. Mô hình này không chỉ cải thiện khả năng nhận dạng 33 tên miền DGA và nhận dạng họ tên miền DGA trên lý thuyết mà còn thể hiện hiệu quả trong bộ dữ liệu thực tế. Các giai đoạn trong quá trình đánh giá thuật toán học máy đối với bài toán phân lớp nhị phân được thể hiện.
0	Theo đó, với dữ liệu đầu vào là các tên miền, bao gồm cả lành tính và độc hại đã được gán nhãn, sử dụng n-gram để tách các tên miền và kỹ thuật TF-IDF để biểu diễn các đặc trưng. Tiếp theo, các thuật toán học máy được sử dụng để huấn luyện, bao gồm: Support Vector Machines (SVM), Logistic Regression (LR), Naive Bayes (NB), Decision Trees (DT), Random Forests (RF), k-Nearest Neighbour (kNN), Adaptive Boosting (AB). Mô hình sau khi huấn luyện được dùng để giải quyết bài toán phân lớp nhị phân, với hai nhãn là độc hại và lành tính.
0	Trong nghiên cứu này sẽ tập trung xây dựng mô hình phát hiện bất thường mạng dựa trên các kiến trúc RNN, LSTM và CNN của mạng học sâu [9]. Bộ dữ liệu sẽ được tiền xử lý để có thể đáp ứng yêu cầu huấn luyện, cũng như cải thiện độ chính xác của mô hình về sau. Đây là bước hết sức quan trọng, vì dữ liệu càng có độ chi tiết cao thì kết quả mô hình đem lại càng tốt. Sau đó dữ liệu sẽ được tách thành 3 tập Train, Test và Validation Data người dùng. Train Data người dùng là tập dữ liệu sử dụng cho mục đích huấn luyện, chiếm tỉ lệ 80% so với tổng cả bộ dữ liệu.
0	Test Data người dùng là tập kiểm thử kết quả của mô hình, Validation Data người dùng là tập sử dụng vào mục đích giám sát quá trình huấn luyện. Hai tập Test và Validation chiếm tỉ lệ 10%. Sau khi dữ liệu đã tách thành 3 tập trên, chúng được sử dụng để huấn luyện và đánh giá các mô hình RNN, LSTM và CNN. Các mô hình đều được xây dựng dựa trên kiến trúc của Neural Network. Sau khi bộ dữ liệu đã được tiền xử lý, chúng được đưa qua lớp Reshape, sau đó đến lớp RNN/LSTM/CNN và đi đến các lớp Dense hay tên gọi khác là Fully-connected layer. Ngoài ra ở sau mỗi lớp Dense là một lớp Dropout Layer, thực hiện loại bỏ ngẫu nhiên tỉ lệ units ở lớp trước đó.
0	Cuối cùng kết quả của các mô hình là dự đoán cho các tên miền trong tập kiểm tra. Sơ đồ các mô hình như trong hình 3: Người dùng cần đưa dữ liệu gốc qua lớp Reshape Layer (vì lớp RNN Layer/LSTM Layer/CNN Layer yêu cầu dữ liệu phải có dạng 3 chiều [batch, timesteps, feature]. Trong đó: batch: batch_size (số mẫu dữ liệu đưa vào tại một thời điểm); timesteps: số bước nhớ của mô hình; features: số đặc trưng của dữ liệu. Trước khi qua Reshape Layer, người dùng quy định dữ liệu sẽ đi vào theo từng mẫu một.
0	Mỗi mẫu dữ liệu có 70 đặc trưng, vì vậy input_shape = (70). Vì vậy ở Reshape Layer người dùng cần dữ liệu vẫn đảm bảo có shape tương đương với input_shape (input_shape = timestep*features). Để dễ hình dung, người dùng đặt features = 70, timestep = 1. Sau khi qua lớp Reshape Layer, output sẽ được truyền vào lớp RNN/LSTM/GRU Layer, lớp này có chức năng phân tích các đặc trưng của dữ liệu. Output của lớp này có dạng 2 chiều (batch_size, units) với units là số unit có trong lớp. Ở các mô hình trên, output có dạng (None, 128). Hai lớp Dense Layer (tiếp theo (512 units và 64 units) tiếp tục phân tích các đặc trưng dữ liệu.
0	Ngoài ra sau mỗi Dense Layer có sử dụng một lớp Dropout Layer. Lớp Dropout Layer thực hiện loại bỏ ngẫu nhiên k % số unit ở lớp Dense Layer phía trước, mục đích của việc loại bỏ này nhằm tránh hiện tượng overfitting xảy ra trong quá trình huấn luyện. Lớp Dense Layer cuối cùng có 15 units, có nhiệm vụ biến đổi đầu vào dạng logits thành softmax (dạng xác suất). Kết quả đầu ra trả về kết quả dự đoán cho các tên miền trong tập kiểm tra. Các độ đo và ma trận nhầm lẫn (confusion matrix) được tính toán để đánh giá hiệu suất của mô hình.
0	Trong bài nghiên cứu này sẽ sử dụng bộ dữ liệu có 16 triệu tên miền được AAYUSH V. SHAH xây dựng, cập nhật năm 2020 và lưu trữ công khai trên Kaggle [7]. Bài toán phát hiện tên miền bất thường là bài toán phân lớp nhị phân, với nhãn 0 là tên miền lành tính, nhãn 1 là tên miền tên miền bất thường, được định nghĩa: TN: Số lượng mẫu tên miền là lành tính được phân loại đúng là lành tính. TP: Số lượng mẫu tên miền độc hại được phân loại đúng là độc hại. FP: Số lượng mẫu tên miền lành tính được phân loại sai thành độc hại.
0	FN: Số lượng mẫu tên miền độc hại được phân loại sai thành lành tính. Đánh giá kết quả thực nghiệm thông qua các tham số gồm Accuracy, Precision, Recall và F1-score, lần lượt được tính bằng các công thức (1), (2), (3) và (4) dưới đây. Accuracy giúp đánh giá độ chính xác chung của mô hình, bao gồm việc phát hiện đúng tên miền là lành tính hoặc tên miền là độc hại. Precision và Recall đánh giá riêng về khả năng phát hiện đúng một tên miền lành tính hay một tên miền độc hại trên tổng số lượng mẫu của tên miền đó.
0	Nhìn chung, việc phát hiện nhầm một tên miền lành tính thành độc hại sẽ ít gây nguy hiểm hơn là việc chấp nhận nhầm một tên miền độc hại là lành tính. F1-Score là đại lượng dùng chung để đánh giá một cách tổng thể giữa 1 Precison và Recall trong mô hình. Từ số liệu trên ta thấy: mô hình LSTM đều có các kết quả Precision/Recall/F1-Score cao hơn so với CNN và RNN và mô hình học máy. Ta có thể khẳng định các thuật toán học sâu LSTM hiệu quả trong bài toán phát hiện tên miền bất thường nhờ vào sự phù hợp với bộ dữ liệu. Mô hình thuật toán sau khi được huấn luyện sẽ được lưu lại để ứng dụng vào sản phẩm dự đoán tên miền.
0	Để dự đoán tên miền, nhóm đã tạo một ứng dụng cơ bản bằng windown form với phần intput để nhập tên miền cần kiểm tra, “Xem kết quả” để gửi phân tích và “Clear” để xóa tên miền hiện tại. Hiện trạng công việc giám sát SOC truyền thống: Người giám sát SOC thường không được trang bị đầy đủ để xử lý các mối đe dọa một cách hiệu quả, họ chỉ hiểu biết một phần nhất định, không thể nắm hết tất cả các lĩnh vực. Quá nhiều cảnh báo gây mệt mỏi cho người giám sát và khiến các cảnh báo quan trọng bị bỏ qua.
0	Tốn thời gian bởi các cảnh báo được tạo cần có sự can thiệp của con người để phân tích và thực hiện hành động nên quá trình giảm thiểu mối đe dọa bị chậm trễ. Việc triển khai tích hợp mô hình thuật toán học sâu vào việc phát hiện tên miền bất thường trong các hệ thống giám sát cảnh báo sớm (SOC) trong thực tế tại các đơn vị đem lại các lợi ích như sau: Xác định các mối đe dọa bảo mật với độ tin cậy cao, đồng thời giảm thời gian và kinh nghiệm cần thiết trong SOC. Toàn bộ quy trình có thể được sắp xếp hợp lý, giúp xác định các sự kiện quan trọng và tự động thực hiện biện pháp khắc phục.
0	Tích hợp mô hình phát hiện tên miền bất thường vào các hệ thống giám sát cảnh báo sớm (SOC) trong thực tế tại các đơn vị theo mô hình tổng thể như sau. Các thành phần trong mô hình: Server/Client windows: một người dùng hoặc máy chủ kết nối đến một tên miền nào đó. Network IDS Capture: gói tin sẽ được bắt lại. Machine Learning DGA Detection [10-13]: trích xuất domain từ log ids và dự đoán. SIEM/SOC: kết quả được gửi lên SIEM/SOC cảnh báo cho đội ngũ giám sát hệ thống. Kiến trúc phần mềm: Các thành phần chính của kiến trúc: IDS: thu thập các log dữ liệu trên máy tính, máy chủ và trên mạng mà nó giám sát.
0	Logtash: log sẽ được đưa đến logstash, logstash sẽ đọc những log này, thêm những thông tin như thời gian, IP, parse dữ liệu từ log (server nào, độ nghiêm trọng, nội dung log) ra, sau đó ghi xuống database là Elasticsearch. Mỗi dòng log của logstash được lưu trữ đưới dạng json. Aggregation query: để lấy danh sách domain trong vòng 24h từ logtash. Elasticsearch: cơ sở dữ liệu này được dùng để lưu trữ, tìm kiếm và query log. DGA_Detection & Alert: trích xuất domain từ log Elasticsearch chu kì 1 ngày, tiến hành đưa vào bộ phân loại để phát hiện domain bất thường, gửi lại kết quả phân loại lên cho đội ngũ giám sát.
0	Trong bài báo này, chúng tôi đã đề xuất và thực hiện các thử nghiệm đánh giá hiệu suất của các mô hình phát hiện tên miền bất thường dựa trên kỹ thuật học sâu và học máy. Kết quả chỉ ra rằng, mô hình kiến trúc mạng LSTM có kết quả độ chính xác cao nhất trong bài toán phát hiện tên miền bất thường. Đây là một con số ấn tượng, đem đến tiềm năng cho việc xây dựng một ứng dụng hỗ trợ phát hiện sớm tên miền bất thường. Chúng tôi cũng đã đề xuất và triển khai thử nghiệm thành công giải pháp tích hợp mô hình phát hiện tên miền bất thường vào hệ thống giám sát cảnh báo sớm (SOC) thực tế tại đơn vị.
